Recency,Frequency,Monetary,Member_number,Category,Cluster,Customer_Segment,cluster
3485,12,93.6,3789,Household & Hygiene,1,Regular Household & Hygiene Customers,0
3463,13,111.1,3790,Fresh Food,1,Regular Fresh Food Customers,0
3639,12,96.2,3791,Dairy,4,Occasional Dairy Buyers,0
3682,8,109.9,3792,Dairy,4,Occasional Dairy Buyers,0
3385,8,81.0,3793,Dairy,1,Regular Dairy Customers,0
3492,10,41.35,3794,Fresh Food,3,New Fresh Food Customers,0
3445,8,71.3,3795,Dairy,3,New Dairy Customers,0
3778,8,79.6,3796,Beverages,0,Loyal Beverages Buyers,0
3535,6,57.2,3797,Dairy,3,New Dairy Customers,0
3670,9,67.7,3798,Dairy,4,Occasional Dairy Buyers,0
3833,4,26.1,3799,Fresh Food,0,Loyal Fresh Food Buyers,0
3697,8,70.0,3800,Fresh Food,4,Occasional Fresh Food Buyers,0
3636,6,25.0,3801,Fresh Food,0,Loyal Fresh Food Buyers,0
3400,8,48.1,3802,Fresh Food,3,New Fresh Food Customers,0
3767,2,14.5,3803,Fresh Food,0,Loyal Fresh Food Buyers,0
3413,2,33.2,3804,Fresh Food,3,New Fresh Food Customers,0
3469,11,107.34,3805,Bakery & Sweets,1,Regular Bakery & Sweets Customers,0
3631,5,29.7,3806,Fresh Food,0,Loyal Fresh Food Buyers,0
3602,7,74.19,3807,Fresh Food,0,Loyal Fresh Food Buyers,0
3443,6,55.7,3808,Dairy,3,New Dairy Customers,0
3413,6,74.9,3809,Beverages,3,New Beverages Customers,0
3735,10,50.75,3810,Fresh Food,0,Loyal Fresh Food Buyers,0
3529,7,31.4,3811,Beverages,3,New Beverages Customers,0
3409,9,95.16,3812,Fresh Food,1,Regular Fresh Food Customers,0
3481,16,88.4,3813,Bakery & Sweets,1,Regular Bakery & Sweets Customers,0
3682,13,141.5,3814,Beverages,4,Occasional Beverages Buyers,0
3771,6,45.4,3815,Bakery & Sweets,0,Loyal Bakery & Sweets Buyers,0
3715,5,17.7,3816,Bakery & Sweets,0,Loyal Bakery & Sweets Buyers,0
3653,8,58.9,3817,Bakery & Sweets,0,Loyal Bakery & Sweets Buyers,0
3690,4,19.0,3818,Fresh Food,0,Loyal Fresh Food Buyers,0
3391,10,106.0,3819,Fresh Food,1,Regular Fresh Food Customers,0
3476,13,93.07,3820,Beverages,1,Regular Beverages Customers,0
3485,14,87.4,3821,Fresh Food,1,Regular Fresh Food Customers,0
3755,11,87.89,3822,Fresh Food,4,Occasional Fresh Food Buyers,0
3783,2,2.9,3823,Dairy,0,Loyal Dairy Buyers,0
3450,5,29.2,3824,Dairy,3,New Dairy Customers,0
3512,3,68.4,3825,Dairy,3,New Dairy Customers,0
3534,14,86.95,3826,Beverages,1,Regular Beverages Customers,0
3882,3,18.7,3827,Fresh Food,0,Loyal Fresh Food Buyers,0
3618,14,68.1,3828,Dairy,4,Occasional Dairy Buyers,0
3418,14,95.9,3829,Fresh Food,1,Regular Fresh Food Customers,0
3684,21,113.05,3830,Fresh Food,4,Occasional Fresh Food Buyers,0
3438,8,37.0,3831,Beverages,3,New Beverages Customers,0
3650,8,62.4,3832,Fresh Food,0,Loyal Fresh Food Buyers,0
3563,16,172.04,3834,Bakery & Sweets,4,Occasional Bakery & Sweets Buyers,0
3398,16,124.87,3835,Beverages,1,Regular Beverages Customers,0
3455,16,110.7,3836,Fresh Food,1,Regular Fresh Food Customers,0
3509,8,82.75,3837,Fresh Food,1,Regular Fresh Food Customers,0
3697,26,194.04,3838,Dairy,2,Lost Dairy Customers,0
3415,10,98.1,3839,Dairy,1,Regular Dairy Customers,0
3533,6,34.1,3840,Dairy,3,New Dairy Customers,0
3466,9,53.05,3841,Fresh Food,3,New Fresh Food Customers,0
3528,2,12.0,3842,Fresh Food,3,New Fresh Food Customers,0
3434,18,162.5,3843,Fresh Food,2,Lost Fresh Food Customers,0
3420,14,154.25,3844,Fresh Food,1,Regular Fresh Food Customers,0
3964,4,27.6,3845,Fresh Food,0,Loyal Fresh Food Buyers,0
3512,2,15.2,3846,Fresh Food,3,New Fresh Food Customers,0
3630,9,52.72,3847,Fresh Food,0,Loyal Fresh Food Buyers,0
3414,13,137.6,3848,Dairy,1,Regular Dairy Customers,0
3447,15,172.5,3849,Fresh Food,2,Lost Fresh Food Customers,0
3459,16,144.9,3850,Beverages,2,Lost Beverages Customers,0
3475,8,60.0,3851,Dairy,3,New Dairy Customers,0
3763,6,39.8,3852,Fresh Food,0,Loyal Fresh Food Buyers,0
3783,8,45.3,3853,Fresh Food,0,Loyal Fresh Food Buyers,0
3893,6,63.4,3854,Beverages,0,Loyal Beverages Buyers,0
3550,13,189.7,3855,Fresh Food,2,Lost Fresh Food Customers,0
3561,12,98.1,3856,Fresh Food,1,Regular Fresh Food Customers,0
3511,9,36.0,3857,Fresh Food,3,New Fresh Food Customers,0
3801,2,16.2,3858,Bakery & Sweets,0,Loyal Bakery & Sweets Buyers,0
3654,11,118.8,3859,Beverages,4,Occasional Beverages Buyers,0
3744,8,69.1,3860,Dairy,0,Loyal Dairy Buyers,0
3408,4,23.15,3861,Bakery & Sweets,3,New Bakery & Sweets Customers,0
3458,4,59.9,3862,Dairy,3,New Dairy Customers,0
3717,6,55.6,3863,Beverages,0,Loyal Beverages Buyers,0
3476,12,151.4,3864,Bakery & Sweets,1,Regular Bakery & Sweets Customers,0
3596,13,94.36,3866,Beverages,4,Occasional Beverages Buyers,0
3522,7,70.5,3867,Fresh Food,3,New Fresh Food Customers,0
3605,6,41.4,3868,Fresh Food,0,Loyal Fresh Food Buyers,0
3705,13,138.7,3869,Bakery & Sweets,4,Occasional Bakery & Sweets Buyers,0
3959,3,16.4,3870,Dairy,0,Loyal Dairy Buyers,0
3798,4,34.24,3871,Bakery & Sweets,0,Loyal Bakery & Sweets Buyers,0
3436,13,110.7,3872,Fresh Food,1,Regular Fresh Food Customers,0
3510,9,72.85,3874,Beverages,1,Regular Beverages Customers,0
3628,7,28.6,3876,Fresh Food,0,Loyal Fresh Food Buyers,0
3870,2,20.75,3877,Fresh Food,0,Loyal Fresh Food Buyers,0
3732,9,98.1,3878,Fresh Food,0,Loyal Fresh Food Buyers,0
3529,3,9.6,3879,Fresh Food,3,New Fresh Food Customers,0
3626,7,22.15,3881,Fresh Food,0,Loyal Fresh Food Buyers,0
3382,8,25.97,3882,Dairy,3,New Dairy Customers,0
3710,12,86.95,3883,Dairy,4,Occasional Dairy Buyers,0
3735,7,26.4,3884,Bakery & Sweets,0,Loyal Bakery & Sweets Buyers,0
3388,17,134.2,3885,Bakery & Sweets,2,Lost Bakery & Sweets Customers,0
3572,10,86.2,3886,Fresh Food,4,Occasional Fresh Food Buyers,0
3394,8,99.4,3887,Beverages,1,Regular Beverages Customers,0
3751,10,61.34,3888,Fresh Food,0,Loyal Fresh Food Buyers,0
3571,11,133.9,3889,Fresh Food,1,Regular Fresh Food Customers,0
3702,10,96.78,3890,Bakery & Sweets,4,Occasional Bakery & Sweets Buyers,0
3703,2,13.5,3891,Bakery & Sweets,0,Loyal Bakery & Sweets Buyers,0
3954,4,29.0,3892,Fresh Food,0,Loyal Fresh Food Buyers,0
3414,10,28.5,3893,Fresh Food,1,Regular Fresh Food Customers,0
3381,6,93.0,3894,Fresh Food,1,Regular Fresh Food Customers,0
3455,2,33.0,3895,Fresh Food,3,New Fresh Food Customers,0
3382,16,164.86,3896,Fresh Food,2,Lost Fresh Food Customers,0
3701,7,21.8,3897,Beverages,0,Loyal Beverages Buyers,0
